,C2,C3_norm,C7_norm,T5prime_norm,T2prime_norm,Y1
178,1,0.42958973561159636,1.4386202655803573,1.0823063100580166,1.0823063100580166,1
179,1,0.7335536754284843,1.2243510935235207,1.0913756820055107,1.0913756820055107,0
180,1,2.056990542630282,0.00733293912605188,1.1897725938502486,1.1897725938502486,1
181,0,2.0809387025285013,0.7793919774031456,0.7823176018912648,0.7823176018912648,1
182,1,0.40054090527259245,1.819229100221607,0.850990024600322,0.850990024600322,0
183,0,0.7991444061433356,0.5329531395049191,0.16322384303220497,0.16322384303220497,0
184,1,2.0809387044625165,2.3218632182022736,2.763185084399169,2.763185084399169,1
185,1,0.8078732997353522,0.042193774206728776,0.19523436488965604,0.19523436488965604,1
186,1,0.740240231654526,0.42422701383014455,0.15210332500644702,0.15210332500644702,1
187,1,1.9249986223310098,0.5912930755240037,0.06804374484572792,0.06804374484572792,0
188,1,0.4712354379190833,0.35411202376845863,0.34830447782864604,0.34830447782864604,0
189,1,0.8529606004108121,0.15120558872233095,1.200767233703371,1.200767233703371,0
190,1,0.43879521794938514,0.00733293912605188,0.9329018896496457,0.9329018896496457,1
191,1,0.7848855163142882,0.09511102641430759,0.9503113938369492,0.9503113938369492,1
192,1,0.7335536754284843,0.11798839491456198,0.9096862494485458,0.9096862494485458,1
193,1,0.5757353726307153,0.367055995356635,0.05573420280228552,0.05573420280228552,0
194,1,0.8417119714708194,1.1309764563949736,0.4068672271222073,0.4068672271222073,1
195,1,0.04411918880176201,1.2219876556275997,4.781405513004112,4.781405513004112,1
196,1,0.7056457809010843,1.571745163118862,0.18584317155433538,0.18584317155433538,1
197,1,0.6220323968998335,0.4681262478168101,0.3530659623931461,0.3530659623931461,1
198,1,0.7215579895661697,0.2892669571848233,0.5719961052333471,0.5719961052333471,0
199,1,0.3682661465968793,0.2235820486889291,0.13720983562001346,0.13720983562001346,0
200,1,0.5706738894677997,1.1845322600006285,0.08468203433311584,0.08468203433311584,0
201,1,0.24095030882337132,0.4719761356894945,0.069778307561401,0.069778307561401,1
202,1,0.3527533844355152,0.19422422962179287,0.719923500198934,0.719923500198934,1
203,0,0.7264882551041622,0.6908301159656008,1.020352905317859,1.020352905317859,1
204,1,0.6847772405886847,0.524206483080631,0.7144519207590141,0.7144519207590141,1
205,1,0.4367838597037296,0.527353274935712,0.3522439575594315,0.3522439575594315,1
206,1,0.4843224415216156,0.17396871112207676,0.2793800922158212,0.2793800922158212,1
207,1,0.8078732997353522,0.6513581253412685,0.3550264486341974,0.3550264486341974,1
208,1,0.5951767217696758,0.011231994433226348,0.16536199311201177,0.16536199311201177,0
209,1,0.5706738894677997,0.6151018751566493,0.017385509503384765,0.017385509503384765,0
210,1,2.0809387044625165,0.00733293912605188,0.06014588130107457,0.06014588130107457,1
211,1,2.0715371219634204,0.11622487070358377,0.8783132256298495,0.8783132256298495,1
212,0,0.774927699443925,0.5773371559922691,0.132445457687084,0.132445457687084,1
213,1,0.40738589892823596,0.4270962742151783,0.9829789896790279,0.9829789896790279,1
214,1,0.6344791478528572,0.20340152291009983,0.16982715965984818,0.16982715965984818,0
215,1,0.2344409557218683,1.589356369966208,0.6548903058792892,0.6548903058792892,1
216,1,1.563001984502444,0.5280519387610241,1.3464977843664325,1.3464977843664325,0
217,1,0.7358236908798163,0.16834599263820976,0.05524664897015178,0.05524664897015178,0
218,1,0.4907207153844391,0.43803540637320365,1.4516998600547135,1.4516998600547135,1
219,1,0.7056457809010843,2.022105206779137,0.41543438831799984,0.41543438831799984,0
220,1,0.840533953602778,1.2714503393662289,0.5560153594194704,0.5560153594194704,0
221,0,2.0408802435278215,0.6705257927011056,0.38413911970149917,0.38413911970149917,1
222,1,0.16334112526437228,0.6026779697263052,1.1184131384451952,1.1184131384451952,0
223,1,0.47782763986724414,0.48275138994012906,0.014369914564853597,0.014369914564853597,0
224,1,0.5757353726307153,0.3511124133808412,1.5310788367847246,1.5310788367847246,0
225,1,0.8121041739956546,0.6836464757414752,0.3240119980885359,0.3240119980885359,1
226,1,0.5495940877538653,0.07843643706867569,0.29156041788668713,0.29156041788668713,0
227,1,0.7924245840195472,0.8086587409785013,0.7005827618987392,0.7005827618987392,1
228,0,0.638489118521472,1.0954229366835093,0.7163584147892912,0.7163584147892912,1
229,1,1.77757219180557,0.00733293912605188,0.424048321780022,0.424048321780022,0
230,1,0.2344409557218683,1.9371319424613322,0.6868214065168846,0.6868214065168846,0
231,1,0.6262517402760344,0.16363614089433398,1.1282881120678625,1.1282881120678625,0
232,1,0.7900070730238695,0.5142896259758488,0.6027925524149981,0.6027925524149981,1
233,1,2.0804500398720456,2.126668944964868,0.9973962495230445,0.9973962495230445,1
234,1,0.443875657452831,0.44507055153071956,0.7872758408491323,0.7872758408491323,0
235,1,0.7335536754284843,0.3397467660714862,0.4206983791344964,0.4206983791344964,1
236,1,0.5032312303512517,0.7488181895910733,1.5882158103982336,1.5882158103982336,0
