,C4,C5`,I3_bin,S3prime,Y2
0,0.6545660898758693,-0.10778729811145264,1,-0.20726037955859059,1
1,-0.6197765094144966,1.483840477954145,1,-0.22585889905257772,0
2,0.4034795598120954,-0.2043263035797587,1,-0.04087650605770756,0
3,0.38269809910737834,-0.21786261547725783,1,0.6318164616189916,0
4,-1.266863022960582,-0.1347045397361496,1,-0.0905663376752961,1
5,-1.9475402803040947,0.2548204583582455,2,-0.513512456772347,0
6,-0.09541750251303724,-0.18600899510831334,1,-1.0362215138234907,0
7,1.0013634713189234,-0.38906904027578754,1,-0.22863980387717633,0
8,-1.0992939663510555,0.07784860385393835,2,1.5017354502295672,0
9,-0.9674065168020859,-0.26525164131068746,1,1.6059168242895039,0
10,0.24645000458443755,-0.3646585632440275,1,0.20185909744605016,0
11,0.37392570543847775,-0.03508317754978465,1,0.8557544517651204,1
12,-0.4084358177303417,-0.10714538852124258,1,0.5429699090989937,1
13,0.4803644990396593,-0.15186926587860802,1,-0.8031821792003093,0
14,-2.785524832276826,0.8936904099474382,2,-1.044423984466129,0
15,-0.21107959719002664,-0.45912208207480215,2,0.4694451136692284,0
16,-0.4084358177303417,-0.41104124827004995,1,0.0800676285144163,0
17,0.887547936313413,0.6272617828132802,1,-1.0048632005740081,0
18,-0.5999746782028343,-0.11854007281336747,1,-1.3095569177528195,1
19,1.1408144792017019,0.063038241646749,1,0.5857063389695198,0
20,1.404459173483132,0.0027735122928742705,1,-1.8856215462306058,1
21,-0.14227157395278292,-0.2814065925435539,2,1.1399524340955574,0
22,0.8574190192905838,-0.1092841125550756,1,1.329715560029477,0
23,-0.27117959454436386,-0.2762330247851662,1,-0.24792322167289366,0
24,-0.33761701939523997,-0.058431204670637775,1,1.2914710497844768,0
25,-1.3335689204886791,-0.01930182879655837,1,2.10359673325768,0
26,0.5551270113384839,-0.3941324533069028,1,-0.13692997786480954,1
27,0.8518514534480309,0.044544515646214394,1,-0.5491635317586585,0
28,-0.6977415678578692,-0.4287631045290591,1,0.656646310647811,0
29,-1.3335689204886791,-0.08858880552690443,1,-0.5441851750734366,0
30,-1.2539599797738938,0.3713878202495168,2,-1.6715675349215418,1
31,0.4034795598120954,0.25356398630790766,1,0.5688748226362637,0
32,2.337305736936596,-0.1819360374396866,1,1.0484826534791387,1
33,0.2751514278156656,-0.0145120310172201,1,0.5639639160838589,0
34,-0.5906733188706811,-0.15209311687181676,2,-0.6492420998891443,1
35,1.47759111322895,0.10230282013599767,1,0.15132348543126345,1
36,0.26890895956602406,-0.22496239599606427,1,-1.2086442455708442,1
37,0.8886320470218363,-0.13982134770552052,2,1.627094678014699,1
38,1.4932154526620702,-0.07801321425881816,2,-0.8194791943866419,1
39,-0.0784738789071055,-0.30526483901626494,2,-1.5149365014009495,1
40,-0.8194549675305121,-0.3619897145967849,1,0.12698263276271446,0
41,0.6600456564624835,-0.4039699967106606,1,0.8652466769731548,1
42,-0.4115019165269743,-0.23454324499232937,2,-0.04556367869589246,0
43,-0.24295408929702178,0.017902884736097573,2,-0.12092623524461654,0
44,-0.36410837184632755,-0.19854878655643268,1,0.44170757792549986,0
45,0.6316082887345505,0.9699240420550594,1,-1.2946863307858967,1
46,-0.13706351539911943,0.030978432611421903,1,1.2091943214427696,0
47,-0.8934840770703417,-0.13248415631790822,1,2.159684501672594,0
48,0.8233989604224072,0.1187601605815664,2,0.011006761235598536,1
49,0.24645000458443755,-0.2810862000675009,1,4.48086552179007,0
50,-2.018942626604928,-0.13142061063707386,1,1.6593943455744358,0
51,-0.13593916740583775,-0.33283629382992813,1,-1.0416825356313832,1
52,1.2757454574776426,-0.21899856129895606,1,0.393094678921756,0
53,1.564057610003998,0.20335123363964056,1,0.9583089944664328,1
54,2.480735670242187,-0.12161710772743414,1,0.29525393999478683,0
55,-0.6567428382848947,-0.10476833007953285,1,0.057011931060442576,1
56,-0.9604637747951625,-0.26530229162440594,1,-0.06957523184227522,0
57,0.3609649694068759,18.591925994398732,2,-0.16545124853617776,1
58,-0.08946386224326543,-0.32334287979376586,1,-0.05031367199919239,0
59,0.16299283726405286,0.21285470409007773,2,0.5116266622459746,1
60,-0.1572565400686461,-0.24937011316043523,2,1.030688341034413,0
61,-0.5810446125501038,0.8185022676849978,2,-1.2115389509855683,0
62,1.1743808368291986,-0.5924441818892683,1,0.8005410086229727,0
63,1.309857662212618,0.19923413535863607,1,0.9372191021926423,1
64,0.10462595461762222,-0.3342192578294801,1,-0.514444589779395,1
65,-0.05364068189688588,0.0309790400922469,2,-1.0212072280033537,0
66,0.37392570543847775,-0.24071740040153097,1,0.01887408409748098,1
67,-2.0684018830015733,0.17953976322015738,1,0.1034422296107588,1
68,0.8661141835606158,-0.4858532520770974,2,-0.08715405601255774,0
69,0.11116365696529742,-0.35170029684442883,2,-0.3937481879502596,1
70,1.3289621429332221,0.16721469175130144,2,0.008643388384795067,0
71,0.32390907511399275,-0.43538729451272984,2,0.6653974038302952,1
72,0.7509852822730875,0.06515581416560934,1,-0.1756205441717145,0
73,-1.370395527272895,0.1371640457216325,2,0.5820011727568458,0
74,0.37707656262827477,-0.48048681438436125,2,-0.5298464732891961,0
75,0.09667653780540446,0.3523845568114233,2,1.3206834084528427,1
76,0.11723708102620474,0.008259397044265038,1,0.7059540484439256,0
77,-0.7031732463438294,1.6992413341206123,2,-1.0717150741825945,0
78,-0.11799646756249674,-0.10431285338054981,1,1.2972378827203555,0
79,-0.11839387929637209,0.3456809604035311,1,2.1068121903827715,0
80,-1.960227797903613,0.17636662923793406,2,-1.4507070734102456,1
81,-1.5914618479933627,-0.4055761625176892,2,0.8656470698481813,1
82,0.4364097270271289,0.5998231046587102,2,-0.32640962304275456,0
83,-0.2823451999499717,0.1488887879676961,2,-0.43694884473714507,1
84,0.07414518501023229,-0.388234431034472,2,-0.06582261778038934,0
85,-0.9312282862985651,-0.2013870618833066,1,-0.3010914707558663,0
86,1.7216287902408662,-0.21211109020873398,1,-1.1287576847449154,1
87,0.413611823592726,-0.2604699433277627,2,-0.5751622018392225,0
88,1.3162374330481124,-0.46984082072719313,2,-0.5074220453150452,0
89,1.9507640015759964,-0.09376464455187307,2,-0.7428523672148554,0
90,-0.734559468368311,-0.1554975460827987,1,-0.7465039041831082,1
91,1.0389312962415884,-0.21864263897275463,2,-0.21717057810126802,0
92,-1.1322003266222116,-0.011463406238218121,1,2.975754074982624,0
93,0.7902979340687742,-0.37373460020006477,2,-0.5296968024673065,1
94,0.7972092643549541,-0.666177584507309,2,-0.784399116599595,1
95,-0.910660070233995,-0.35997608107173457,2,-1.2856586036915933,1
96,-0.9312282862985651,-0.2542689826750233,1,-0.3565533847184871,1
97,-0.6308121786605494,-0.4419596703412754,1,0.7999747887000372,0
98,0.688345240363848,0.7551314519333221,2,-0.5310153378222452,1
99,0.5573340055861995,-0.30028400699993524,1,2.078054998370541,0
100,0.512616090575344,0.05010120532395721,1,1.7539946901484766,0
101,-0.634926816636421,0.01567300796627053,2,2.4083719819459892,1
102,0.23925704040538998,0.06023900680231302,1,-0.6767447773100996,0
103,1.3841486445349225,0.2569221497645884,1,0.2865158588653705,1
104,-0.5219462657883127,-0.2860706973672029,2,-0.8260107331033005,0
105,-5.0952824178741105,-0.11252987256072972,2,0.24586158484249934,0
106,1.4447062020989379,-0.23459798608588417,2,-9.564708495760412e-05,0
107,1.0161268545322726,-0.04784305021094742,1,-1.2433211489076024,0
108,-0.9604637747951625,-0.16029196240098623,2,-1.3998192915451586,0
109,1.6092182197279732,1.088329433732588,2,3.8805212039138746,0
110,-0.14935338717663674,0.19877213400710275,1,-0.1842480311515213,1
111,0.06486067880679855,0.5263588863381063,2,0.5717589910249451,0
112,-1.97849621884014,-0.24246308299925845,1,-0.8278665690073067,0
113,1.2164546070695446,-0.4023317092639112,1,0.4554407130749567,0
114,0.7966599688775302,-0.4567251100381367,1,0.14740793816681017,1
115,1.2099562465506264,0.054258360245671426,1,0.09509850514157935,0
116,-0.5457142977142388,-0.6011958430910166,1,-0.9099688090701162,0
117,1.0291346047595467,-0.432830480027015,1,1.603909523620494,1
118,-0.6325061314167799,-0.012679149638375442,1,-0.02897455701260769,1
119,-1.3993361811283125,-0.4134708051126448,2,0.12280818854358086,0
120,-0.3042873887170095,-0.35709047586970605,2,0.5576895187460486,1
121,1.4932154526620702,-0.6604311599232408,1,2.2952408969522544,0
122,-0.4911585811660695,-0.3884870142804446,1,-1.4315164449293183,0
123,-0.8934840770703417,-0.2953111325423498,2,-1.248812623443333,0
124,-1.5982773605429945,0.2218404424960846,1,0.2902124324120723,1
125,1.1140266671932995,0.10292385570426947,2,-0.2629042776024287,1
126,0.7966599688775302,-0.4554208505660394,1,1.1990441729855437,0
127,1.5670832795418368,-0.49171183807864777,1,-1.108249420902804,0
128,0.2751514278156656,-0.23423150446670937,2,0.23577970153032382,0
129,0.1762168958055727,0.005583318969259393,1,0.5997700006828582,0
130,0.02198604736502345,-0.01636017034438427,2,0.3264482681628336,1
131,-0.41263137332349753,-0.05533488672017749,1,-0.7294103434405693,1
132,0.03553155613990456,-0.21678385808359812,1,-0.016693679171169377,1
133,-0.326616259444391,0.1916772306835271,2,0.49442144861089865,1
134,0.9194924836590257,0.16845011162275972,1,2.6095996694013652,1
135,1.8681046813386641,0.11976046245087721,1,2.037826614478114,0
136,-0.42005838618216323,-0.418693281929435,1,-0.7811943337893033,1
137,1.1110625765214208,0.05449744106869028,1,1.1758816981766116,1
138,0.05020534741585613,-0.3324561786198564,1,0.2728623370786228,1
139,-0.6664472903404984,-0.33480763147955367,1,-0.08600296623043868,0
140,-0.5576074993183412,-0.1265563973847617,2,-0.08079071149853993,0
141,-0.12415376649990123,-0.010156181542494832,1,0.2557118338662774,1
142,-0.21689679886593924,-0.5032360881830452,2,0.3965432399223362,0
143,-0.6729337266503965,-0.10748727603664836,1,0.13325275527404118,1
144,1.2757454574776426,-0.666177584507309,1,0.48176186692217216,0
145,0.5810700490474566,-0.3040881522457921,1,1.949889188232326,0
146,1.089783730999675,-0.46263965294107223,1,-0.7921919062564118,1
147,0.295302275745808,-0.17071290417607116,1,-0.7656135880185581,1
148,0.7164570460054727,0.11554251986154732,1,0.32153338097130174,0
149,1.302100032473297,-0.07303893279319791,2,-0.94879758265664,1
150,1.4143097971230931,-0.2840850564881924,2,-1.495392521815569,0
151,1.0311755169027146,-0.2537545061937748,2,0.45793713148670095,1
152,-1.0539280196101088,-0.503082173793663,1,0.5946035322277132,0
153,-0.1888630855405666,-0.05072292783937761,1,-1.2596855585495845,0
154,-1.6143133940529688,-0.1844608178007776,1,-0.6679738117083981,0
155,0.10462595461762222,-0.46176281801245267,1,-0.7977633121069457,1
156,-1.1322003266222116,-0.10266318394850063,1,0.6645680163307907,1
157,1.2669996799085854,12.594930415798613,2,0.49053587844096436,0
158,-0.4084358177303417,-0.3282008672781542,2,-0.8296873181227069,1
159,-1.329113190609749,-0.4130494516864394,2,0.546749457465901,0
160,-0.3857091690287425,-0.3874059138314142,2,-0.44832235208830024,0
161,-1.7498545564439243,0.7040255527150204,2,-2.0885535841638063,0
162,-0.4758992259936713,0.5046232298251221,1,-0.05965937808844054,1
163,0.7919754366115672,-0.3689660228561208,1,-0.30412273124279066,0
164,-0.31608214067201285,-0.34606823130236003,1,0.2470096164519506,0
165,-2.7079539516084696,-0.8059098266519957,1,-1.8552674069010113,0
166,-0.3383134718166302,1.0862989448756202,2,1.2488487865973552,0
167,1.2371189427412654,-0.137829426712899,2,0.22921164480243877,1
168,0.5437001436234395,-0.1449365357866553,2,-0.20611099823551773,1
169,-0.3857091690287425,0.10170910002658151,2,-0.6403820091537312,1
170,0.3846959164518804,-0.17093069090438723,1,-0.25491504358126227,1
171,-1.8191654501807466,-0.49733902736469976,1,-0.13341111667194908,0
172,-1.345607668408004,-0.010235478761545189,2,2.954660259686341,0
173,0.20303846191972386,0.9342267015290214,2,0.4630522693571938,1
174,0.4759654723985367,0.12240211422947674,1,-1.3119995287099804,0
175,1.5106264740860964,-0.3848602216205603,1,-0.6823003172040399,1
176,-0.22505508962942722,0.19369831456826597,2,0.17679195545163032,1
177,1.5390577165387938,-0.3839259382547694,1,0.3822883202259726,0
178,-0.809018944332663,-0.30857819036231027,2,-0.3452393011018414,0
179,0.24645000458443755,-0.2441941918252608,1,-1.108331202675616,1
180,0.4869068822966146,-0.4129992846005799,1,0.9025980565999318,0
181,-0.36410837184632755,-0.39491110629470383,1,-0.7805602732390038,0
182,-0.013199134652883126,-0.28075556473615415,2,-0.8963355102794445,1
183,1.1032173189578574,-0.19621170983880687,1,-1.0737264978368728,1
184,-0.23816549302230214,-0.09194186338398518,1,4.933256759146298,0
185,1.1408144792017019,-0.6661764824169747,2,-0.3921314840316176,0
186,-0.7398566347804633,-0.12541017956429676,1,-1.3213616434673736,0
187,0.11116365696529742,-0.15436592569888202,2,-0.8021126756036623,1
188,0.7106243134568901,0.13125365309169407,2,0.10342500188856056,1
189,-0.029168090705047865,-0.2503856674683035,2,-0.1502213735833244,1
190,-0.34344533521191084,0.1835662915093201,1,1.221474456370624,0
191,-1.0189842460814778,0.08628949698712414,1,-0.8115274959910627,0
192,0.7294471329861341,0.20797255259877676,1,-0.7523157616142657,0
193,-0.30020049749734407,-0.1260201080714486,1,-0.20603808997542294,0
194,0.06506148604225256,-0.42907183733124976,1,-0.013985840359858859,0
195,-0.5545907651352282,-0.3109998234311614,2,3.279352176821022,0
196,-0.30020049749734407,0.5012545908984495,2,0.06183821498241125,0
197,0.37707656262827477,-0.307810116675653,2,-0.6543906873809751,0
198,-0.5302000703852529,-0.24205070576910148,1,-0.6194371816126949,1
199,0.3023676904824185,6.945827630127001,2,-0.530799958506443,1
200,0.5789026224945654,-0.13326334311886848,2,0.10938708003228853,1
201,-0.026930921804089694,-0.09565120313290308,2,0.052680634976568594,0
202,0.923267801668154,-0.007184547175723723,1,1.2941758890615753,0
203,-0.5906733188706811,0.1353582247882543,2,0.3648313211837895,0
204,0.6965336016525366,-0.04057101882496042,1,-0.16460036579846823,0
205,0.9855862188885782,0.7865243756078624,1,0.20885578631058055,0
206,1.0158961903513164,-0.0034998102796981764,2,-0.2082647323240402,0
207,1.2669996799085854,0.4750961226604923,2,-0.45950982309793287,0
208,0.21950005107566278,-0.050704087547306015,2,-0.32008619110912884,1
209,-1.4030046586259357,-0.1938883291583469,1,-0.013339123943171563,1
210,-1.4254021356938555,-0.22524607053913,1,0.7117888872555551,0
211,0.15612014013572345,-0.05069329137243969,1,-0.35777532657406425,0
212,0.7298669031106476,-0.4496118120047394,2,-0.5594397221859627,0
213,1.3162374330481124,-0.28500381834767025,2,0.42773208508745164,0
214,0.8592113129278895,0.20478605594129426,0,0.8093513324770435,1
215,-1.3357981017935414,0.22004212560005368,2,-0.8054733335407077,0
216,-0.6562424956258334,0.2946043447791396,1,1.3613719271578226,1
217,0.295302275745808,-0.5048571363615956,1,0.04661763456140374,1
218,-1.4631718842567087,-0.31353677039925554,1,-0.8163551941142687,0
219,-2.6894456477679105,0.12837435424001561,2,0.28382189632060306,1
220,0.3998975466326893,-0.4945792760946758,1,-0.08479075610503255,1
221,1.2661068732739313,0.18084374125803382,2,-0.994728460135267,0
222,-1.7998213714493654,0.37208933181127213,1,-0.1514436532886192,1
223,-1.5512499155150423,-0.08019683662371957,2,0.20254211380691553,1
224,0.4869068822966146,0.23297898576798548,2,0.1331286139845361,1
225,1.440466742228587,0.34960078648248205,2,-0.5782228508584571,0
226,-0.5520962464887454,-0.002269209305653682,2,0.14347898392145023,1
227,-0.2611663041682406,-0.08721987722749654,1,-0.8955684759268513,0
228,-0.33475308567388756,-0.0059673545200143235,1,-1.095193594687317,0
229,-0.042693288873178414,0.0057762237668276826,1,2.0813474280280095,0
230,0.11116365696529742,0.09576890027185549,1,0.0374815769365427,1
231,0.37507604021892177,-0.012607734704558997,2,-0.5080539754820287,1
232,-0.4115019165269743,-0.5887809618270297,1,-0.9315520125715612,0
233,-0.7925126966214587,0.21380333378186472,1,-0.24706737814554747,0
234,1.0609342342122536,-0.18478690476424886,1,0.12501213413290005,1
235,-0.9417720151379164,-0.2797997490347892,2,0.6559657892893682,0
236,-0.026930921804089694,-0.49399154261316564,2,-1.6285881406433056,0
237,1.8083152898512047,0.14314092940223444,1,0.17475816642298125,1
238,-0.1888630855405666,-0.31042359180640533,1,-0.3046330100759868,1
239,-1.8191654501807466,0.2789684899658785,0,0.19522022941731001,0
240,-0.7952872380435015,-0.519968666320651,1,-0.8532620385686537,0
241,0.6781881179523929,-0.18930175899771517,2,-0.34263247509255157,1
242,0.6087411054977534,-0.29035863950292234,1,0.28906211895333583,1
243,1.1408144792017019,0.07143198179778655,1,-0.6435062143352451,0
244,1.0203934003040964,-0.33618042869825404,2,-0.5308688827611396,1
245,-0.9604637747951625,0.0857732910494779,2,-0.6476493653359671,0
246,0.9653650295131746,-0.048851041052530395,1,-0.7017166057396091,0
247,0.923267801668154,-0.3396388090598287,1,-1.2617151089633092,0
248,0.3116804181804585,-0.10169405964813326,2,0.36569657567153707,1
249,0.4759654723985367,-0.18052173194788762,2,0.9094723573391781,0
250,-0.24977452195133568,1.2533726638538036,1,0.31993420493357083,0
251,-1.326096734439483,0.6054119429932107,1,-0.07620373846836803,0
252,-0.4741055949934456,-0.40608575250256324,2,0.14456276157386003,1
253,-0.09271191724387445,-0.36428744444653305,1,-0.5969499972737256,0
254,1.2908401013284616,-0.022563392361724926,2,0.8520351748260342,0
255,-1.8443287928194494,-0.1792949728884509,1,-0.5911933180217805,0
256,-1.336776343358559,-0.35840209333114914,2,-0.7117047410962206,0
257,-1.0131734081047996,1.8357827707513545,2,0.18421123105490633,0
258,0.04747190413126074,2.691354699919252,2,-0.3372083292144621,1
259,-0.40953634095224367,0.9681260525045506,1,-0.7060675364312867,0
260,1.3444106406988312,-0.3518018421568608,1,0.1666787112423287,0
261,1.4932154526620702,-0.478164273397549,2,-0.6804613510574296,0
262,0.1762168958055727,-0.00556111817790273,1,2.5356065796276313,0
263,-0.9227395615102291,0.02669936688867531,1,3.9294687179372705,1
264,-0.641163504309298,-0.0010238945344663753,2,-0.8084838688955946,0
265,1.2579630159912134,-0.04683906510359323,2,-0.21342801268191006,0
266,-0.15843265829357467,-0.2521416104245367,2,0.06155908581880222,1
267,-1.0374075325304644,-0.06526881704726939,2,-0.05486293288457147,1
268,-1.2012622787156757,0.20305913328524705,1,-0.7753572926469934,0
269,-0.33475308567388756,-0.2118190221597916,2,-0.8262300805136358,1
