,C5,C3_impute,I3_bin,S3prime,Y1
65,-0.23510788656349538,-0.013626837759635572,2,-1.0212072280033537,0
66,-0.08146271975797675,-0.02670572545773983,1,0.01887408409748098,0
67,0.06785863735383187,0.0005893445209125267,1,0.1034422296107588,0
68,-0.2912338719726152,0.0007157105856285097,2,-0.08715405601255774,1
69,-0.2883735590993687,0.002484835491652274,2,-0.3937481879502596,0
70,-0.22367088321953102,-0.03043352436686133,2,0.008643388384795067,0
71,-0.4075042693612501,-0.0025698070969870515,2,0.6653974038302952,0
72,0.13448186537298942,0.0035589470417381297,1,-0.1756205441717145,1
73,-0.25525866852640805,0.017838312354644226,2,0.5820011727568458,1
74,-0.2238217494046556,0.0007157105856285097,2,-0.5298464732891961,0
75,0.12240232000701201,0.000399795423838552,2,1.3206834084528427,0
76,-0.050888867108347814,-0.002064342838123119,1,0.7059540484439256,1
77,-0.33677689319322296,-0.0048443962618747475,2,-1.0717150741825945,1
78,-0.28970874854391004,-0.01103633343295792,1,1.2972378827203555,0
79,-0.16559107166457954,-0.000611133093889313,1,2.1068121903827715,1
80,0.7878608396806756,0.0023584694269362903,2,-1.4507070734102456,0
81,-0.42590898621642537,0.005264888915403902,2,0.8656470698481813,0
82,0.663235765020086,0.004885790721255953,2,-0.32640962304275456,1
83,-0.22812790272899403,-0.0021907089028391025,2,-0.43694884473714507,0
84,-0.404765180454731,-0.0026961731617030347,2,-0.06582261778038934,1
85,-0.3261543207045685,-0.005286677488380688,1,-0.3010914707558663,1
86,-0.3159262191965038,0.007286745950859631,1,-1.1287576847449154,0
87,-0.3276875137199199,0.010951361827623143,2,-0.5751622018392225,1
88,-0.29296146521808847,-0.005413043553096672,2,-0.5074220453150452,1
89,0.03012459590539563,0.0027375676210842394,2,-0.7428523672148554,1
90,-0.29872502761362263,-0.001748427676333161,1,-0.7465039041831082,0
91,-0.23938636054186407,0.0016002730386403918,2,-0.21717057810126802,1
92,-0.26712695382083357,-0.5308431406421545,1,2.975754074982624,0
93,-0.42635670129691927,0.00021024632676457734,2,-0.5296968024673065,0
94,-0.3838369208435122,-0.002632990129345043,2,-0.784399116599595,0
95,-0.4006415742661458,0.0016002730386403918,2,-1.2856586036915933,0
96,-0.29666095820768673,-0.00023203489974136363,1,-0.3565533847184871,0
97,-0.2690837005691177,0.0012211748444924423,1,0.7999747887000372,1
98,0.1404271025165313,0.005833536206625826,2,-0.5310153378222452,0
99,-0.32373055255568284,-0.001495695546901195,1,2.078054998370541,0
100,-0.2078303794577971,-0.0021275258704811107,1,1.7539946901484766,1
101,-0.2605271413938756,-0.08875146323328754,2,2.4083719819459892,0
102,-0.2945049467193518,0.0014107239415664169,1,-0.6767447773100996,0
103,-0.12958106753330592,-0.004338932003010815,1,0.2865158588653705,0
104,-0.3115366106053344,0.0031166658152321893,2,-0.8260107331033005,0
105,-0.2461911177116943,-0.007182168459120436,2,0.24586158484249934,1
106,-0.10806841243980911,-0.00332800348528295,2,-9.564708495760412e-05,1
107,-0.23117965730000803,-0.00332800348528295,1,-1.2433211489076024,1
108,-0.2911192667737833,-0.0011165973527532457,2,-1.3998192915451586,0
109,2.8450948979808035,-0.003201637420566967,2,3.8805212039138746,1
110,0.6604414975886617,-0.006297606006108554,1,-0.1842480311515213,0
111,-0.3927840916318176,-0.0004215839968153383,2,0.5717589910249451,1
112,1.0308628436611023,-0.011541797691821853,1,-0.8278665690073067,1
113,-0.2863137757723565,-0.007498083620910394,1,0.4554407130749567,1
114,-0.30657134937429326,0.00021024632676457734,1,0.14740793816681017,0
115,-0.25114284745020415,-0.07876854412072488,1,0.09509850514157935,1
116,0.047764626971707455,0.0011327185991912541,1,-0.9099688090701162,0
117,-0.08315492440490285,0.009687701180463311,1,1.603909523620494,0
118,-0.22615285480300468,-0.23988527663360334,1,-0.02897455701260769,0
119,-0.2778003618606164,0.004569875559465995,2,0.12280818854358086,0
120,-0.28989394129032636,0.0012211748444924423,2,0.5576895187460486,0
121,-0.17505458220853573,0.012215022474782974,1,2.2952408969522544,1
122,-0.28295594585731665,0.0016634560709983834,1,-1.4315164449293183,1
123,-0.22744903334335986,0.00021024632676457734,2,-1.248812623443333,1
124,0.7904817579775766,-0.018934212477706866,1,0.2902124324120723,0
125,-0.1924140647548541,-0.003201637420566967,2,-0.2629042776024287,0
126,-0.18762779473125554,0.0010948087797764592,1,1.1990441729855437,1
127,-0.19226043916936045,-0.011731346788895827,1,-1.108249420902804,1
128,-0.3172588104427596,-0.0012429634174692286,2,0.23577970153032382,1
129,-0.22082294497680538,-0.9724925368245154,1,0.5997700006828582,1
130,0.2658615633554675,0.0004629784561965436,2,0.3264482681628336,0
131,-0.23860195120397115,-0.012363177112475743,1,-0.7294103434405693,0
132,-0.3076601461755739,-0.002632990129345043,1,-0.016693679171169377,0
133,-0.2612499051585759,0.000399795423838552,2,0.49442144861089865,0
134,-0.1732901969581421,-0.007687632717984367,1,2.6095996694013652,0
135,-0.25906810133689473,-0.007561266653268384,1,2.037826614478114,1
136,-0.32186080752006485,0.006212634400773776,1,-0.7811943337893033,0
137,-0.25108470091046914,0.0013475409092084255,1,1.1758816981766116,0
138,0.1948253998554229,0.006907647756711682,1,0.2728623370786228,0
139,-0.38416841870434004,-0.04983071530076474,1,-0.08600296623043868,1
140,-0.24152268641107147,-0.0032648204529249583,2,-0.08079071149853993,1
141,-0.2150684004154669,0.002295286394578299,1,0.2557118338662774,0
142,-0.3197086553992564,0.001979371232788341,2,0.3965432399223362,1
143,-0.11085588093630346,0.0012211748444924423,1,0.13325275527404118,0
144,-0.3457581060685552,0.0010948087797764592,1,0.48176186692217216,1
145,-0.3732732250452059,-0.026200261198875894,1,1.949889188232326,1
146,-0.37104207442104903,-0.0016852446439751694,1,-0.7921919062564118,0
147,-0.21518441850314757,0.0007788936179865014,1,-0.7656135880185581,0
148,-0.1573768772670825,0.005075339818329927,1,0.32153338097130174,1
149,-0.21693524381358342,-0.0022538919351970934,2,-0.94879758265664,0
150,-0.408998944561141,0.00400122826824407,2,-1.495392521815569,0
151,-0.3600292316884491,0.0034957640093801383,2,0.45793713148670095,0
152,-0.31267611020308655,0.0014107239415664169,1,0.5946035322277132,1
153,0.31461372927535436,0.01360504918665879,1,-1.2596855585495845,0
154,0.21370710419294495,0.001284357876850434,1,-0.6679738117083981,1
155,-0.3766436951000805,0.002863933685800223,1,-0.7977633121069457,0
156,-0.2192112180994049,-0.6486794959898087,1,0.6645680163307907,0
157,0.7117797147430548,-0.06095092899577126,2,0.49053587844096436,0
158,-0.27935463441899305,-0.0016220616116171779,2,-0.8296873181227069,0
159,-0.4258223732852546,-0.0014325125145432033,2,0.546749457465901,1
160,0.10228886106764747,0.0010316257474184676,2,-0.44832235208830024,1
161,-0.09920432710179043,-0.007245351491478427,2,-2.0885535841638063,1
162,0.017162933774025356,-0.0009270482556792707,1,-0.05965937808844054,0
163,-0.23038798438588598,0.020239267584247902,1,-0.30412273124279066,0
164,-0.23889822166833524,-0.001937976773407136,1,0.2470096164519506,0
165,-0.3312673473512474,-0.11193963610867044,1,-1.8552674069010113,1
166,2.7563846802923715,-0.0004215839968153383,2,1.2488487865973552,1
167,0.11377206303222322,0.00027342935912256887,2,0.22921164480243877,0
168,-0.15675893278650332,-0.0004215839968153383,2,-0.20611099823551773,0
169,-0.005433302759229939,0.0007788936179865014,2,-0.6403820091537312,0
170,0.44946253402280545,0.002548018524010265,1,-0.25491504358126227,0
171,-0.23565732964109906,-0.0055394096178126555,1,-0.13341111667194908,0
172,-0.2254396683385543,-0.0010534143203952539,2,2.954660259686341,0
173,0.30345594690481414,-0.0004215839968153383,2,0.4630522693571938,0
174,-0.4019676320867855,0.006212634400773776,1,-1.3119995287099804,1
175,-0.3347740710965089,0.07615625122107042,1,-0.6823003172040399,0
176,0.6678389948192055,0.000968442715060476,2,0.17679195545163032,0
177,0.35523389489533436,0.7640931075348826,1,0.3822883202259726,1
178,0.17723480093386623,-0.0011165973527532457,2,-0.3452393011018414,1
179,0.3364575218956102,0.0032430318799481716,1,-1.108331202675616,0
180,-0.3102902055788522,-0.021903814998532466,1,0.9025980565999318,1
181,-0.29575432924313944,-0.07352435243501158,1,-0.7805602732390038,1
182,-0.07678610508100175,-0.0013630111789494125,2,-0.8963355102794445,0
183,-0.34957657567818856,0.005833536206625826,1,-1.0737264978368728,0
184,-0.2492857141069945,-0.6347792288710506,1,4.933256759146298,1
185,-0.3848728149140066,0.0064021834978477505,2,-0.3921314840316176,1
186,0.31971909408183335,0.0034325809770221465,1,-1.3213616434673736,1
187,0.5231871879401282,-0.015838243892165278,2,-0.8021126756036623,0
188,-0.20828146081709167,-0.0007374991586052961,2,0.10342500188856056,0
189,-0.35197151710156965,0.11646702586546905,2,-0.1502213735833244,0
190,-0.23493868127076356,-0.0059816908443185955,1,1.221474456370624,1
191,-0.17625838247261913,0.005075339818329927,1,-0.8115274959910627,1
192,-0.2137582162588057,0.0032430318799481716,1,-0.7523157616142657,1
193,-0.26995846841600196,0.000399795423838552,1,-0.20603808997542294,0
194,-0.21107512137008422,0.01082499576290716,1,-0.013985840359858859,1
195,-0.07238741227830815,-0.00414938290593684,2,3.279352176821022,1
196,0.8515967013239994,0.002548018524010265,2,0.06183821498241125,1
197,-0.07006011883510803,0.0010316257474184676,2,-0.6543906873809751,1
198,-0.2780386754347554,0.0029271167181582143,1,-0.6194371816126949,0
199,-0.16997658382633518,-0.0016220616116171779,2,-0.530799958506443,0
200,0.3653116422719512,0.0003366123914805604,2,0.10938708003228853,0
201,-0.2876021597178548,-0.005097128391306714,2,0.052680634976568594,1
202,-0.10119681330021499,-0.0056025926501706465,1,1.2941758890615753,1
203,-0.2798892279399716,0.0030534827828741975,2,0.3648313211837895,1
204,-0.3141192481486624,0.002105737297504324,1,-0.16460036579846823,1
205,0.167383921783466,-0.0010534143203952539,1,0.20885578631058055,1
206,-0.1817575829338297,-0.000611133093889313,2,-0.2082647323240402,1
207,-0.08379541821220898,0.0064021834978477505,2,-0.45950982309793287,1
208,-0.2624793650013486,0.0006525275532705183,2,-0.32008619110912884,0
209,-0.019395252265611083,0.0003366123914805604,1,-0.013339123943171563,0
210,-0.3191207608835207,-0.6145606585164933,1,0.7117888872555551,1
211,-0.00998693921151097,-0.024873417519358072,1,-0.35777532657406425,1
212,-0.34866769936694897,0.004633058591823986,2,-0.5594397221859627,1
213,-0.1851301770632152,-0.0013061464498272202,2,0.42773208508745164,1
214,-0.21453320001605666,0.0012211748444924423,0,0.8093513324770435,0
215,0.3676644246092817,-0.0025698070969870515,2,-0.8054733335407077,1
216,-0.1083637346566237,-0.011604980724179845,1,1.3613719271578226,0
217,-0.34380115070581024,0.0033062149123061634,1,0.04661763456140374,0
218,-0.14082728347031198,-0.0005479500615313214,1,-0.8163551941142687,1
219,19.800567444213073,0.002548018524010265,2,0.28382189632060306,0
220,-0.05282136716679134,0.010509080601117202,1,-0.08479075610503255,0
221,-0.22035617960304216,-0.020261056157224688,2,-0.994728460135267,1
222,0.26405120706387436,-0.003012088323492992,1,-0.1514436532886192,0
223,-0.25459461076749695,-0.0006743161262473046,2,0.20254211380691553,0
224,0.03794977174571251,0.000399795423838552,2,0.1331286139845361,0
225,0.27268084767775597,0.006718098659637707,2,-0.5782228508584571,1
226,-0.14739546235901882,8.388026204859419e-05,2,0.14347898392145023,0
227,-0.15379763154923562,0.005454438012477877,1,-0.8955684759268513,1
228,-0.3697808956977457,0.001284357876850434,1,-1.095193594687317,1
229,-0.2629341255611352,-0.013563654727277582,1,2.0813474280280095,0
230,-0.26431956264332435,-0.0025698070969870515,1,0.0374815769365427,0
231,-0.06103900370289305,0.0010948087797764592,2,-0.5080539754820287,0
232,-0.14259197215992145,0.0053280719477618935,1,-0.9315520125715612,1
233,1.8006817051244202,-0.03422450630834082,1,-0.24706737814554747,1
234,0.18419161908073342,-0.0009902312880372623,1,0.12501213413290005,0
235,-0.2899738406288468,0.0032430318799481716,2,0.6559657892893682,1
236,-0.1986224121459542,-0.0004215839968153383,2,-1.6285881406433056,0
237,0.13684270781449068,-7.407731884638472e-05,1,0.17475816642298125,0
238,-0.28535690865263696,0.0014107239415664169,1,-0.3046330100759868,0
239,1.4835000685699475,0.0007788936179865014,0,0.19522022941731001,1
240,-0.3410168683210822,-0.0004215839968153383,1,-0.8532620385686537,1
241,-0.2401199153636776,-0.1549040981121047,2,-0.34263247509255157,0
242,0.17947466595300293,-0.00010566883502538048,1,0.28906211895333583,0
243,-0.13356334690711447,-0.00010566883502538048,1,-0.6435062143352451,1
244,-0.372911781526765,0.01404733041316473,2,-0.5308688827611396,0
245,-0.24270794843556226,-0.006929436329688469,2,-0.6476493653359671,1
246,0.0003522494969770125,0.01739603112813828,1,-0.7017166057396091,1
247,0.1223269058794007,0.0007788936179865014,1,-1.2617151089633092,1
248,-0.20410997760973246,-0.003138454388208975,2,0.36569657567153707,0
249,-0.29641997057545816,0.000399795423838552,2,0.9094723573391781,1
250,0.3833346515585529,0.0038116791711700964,1,0.31993420493357083,1
251,-0.11709749285143985,-0.0006743161262473046,1,-0.07620373846836803,1
252,-0.34705554577815123,-4.62440862408407,2,0.14456276157386003,0
253,-0.362603609995621,-0.011162699497673904,1,-0.5969499972737256,1
254,-0.2290375755681752,-0.009204025494576164,2,0.8520351748260342,1
255,0.1480777439128882,0.0037484961388121046,1,-0.5911933180217805,1
256,-0.32705225423908696,0.0014739069739244084,2,-0.7117047410962206,1
257,2.098062093245199,0.004443509494750012,2,0.18421123105490633,1
258,5.5741829031047345,-0.004023016841220857,2,-0.3372083292144621,0
259,0.19356237204939808,0.0010316257474184676,1,-0.7060675364312867,0
260,-0.3003517083548786,-0.0004215839968153383,1,0.1666787112423287,1
261,-0.38808378024858076,0.0007157105856285097,2,-0.6804613510574296,1
262,-0.3197922813506463,-0.07384026759680153,1,2.5356065796276313,1
263,-0.2405713475745655,-0.07838944592657693,1,3.9294687179372705,0
264,-0.2645879735946843,8.388026204859419e-05,2,-0.8084838688955946,1
265,-0.2097169748523696,0.007034013821427665,2,-0.21342801268191006,1
266,-0.3256619905768709,-0.001937976773407136,2,0.06155908581880222,0
267,4.411648210370922,0.017459214160496273,2,-0.05486293288457147,0
268,-0.37469587136123716,0.003874862203528088,1,-0.7753572926469934,0
269,-0.12832953248758097,-0.0004215839968153383,2,-0.8262300805136358,0
270,-0.3833678417457282,-0.011478614659463862,1,-0.278952646091415,1
271,-0.1869944412279971,-0.0004215839968153383,1,-0.25783157046515676,0
272,-0.16804134333247361,0.003938045235886079,2,-0.9357955615941338,1
273,-0.36736015245854287,0.0057071701419098425,2,-0.46673165023277413,1
274,-0.2093623207863831,0.002863933685800223,1,0.1710114827439505,0
275,-0.21747088040686646,0.0005893445209125267,1,-0.0328399915803351,0
276,-0.27886936873553914,-0.06613193764912657,1,0.9712390826078015,0
277,-0.18399330411117512,0.0012211748444924423,1,-1.1262982627627494,1
278,-0.3235497501954207,-0.012173628015401769,1,0.4854588685262359,1
279,-0.16647806242237678,0.001284357876850434,2,-2.086216587822577,0
280,-0.17346939678004558,0.06750017578802558,1,-1.6193349280171603,1
281,0.06947521925868577,0.002232103362220307,2,-0.8485805174462304,0
282,2.56648736486134,0.009245419953957371,2,-0.021637514106352392,1
283,1.616683304944138,-0.009456757624008131,1,-0.36405226666988744,0
284,-0.3193403086386552,-0.0013061464498272202,2,-1.1813761313770081,0
285,-0.1727029282857891,-0.04913570194482683,2,0.7416957192022056,1
286,-0.35101014580599,0.000968442715060476,2,1.5314595090842116,1
287,-0.3245791582526765,0.004696241624181978,1,1.206331896750982,0
288,-0.15637468391449713,-0.024494319325210123,1,-0.01152615318709411,1
289,-0.4243488629706684,0.0018530051680723577,2,0.11626379886541509,0
290,-0.24812961069465064,-0.023167475645692298,1,2.2750383132167955,0
291,-0.006428061851027259,-0.0035807356147149164,2,-0.6999850181533176,1
292,-0.2326325053004907,-0.004402115035368807,1,0.06684272992684742,0
293,-0.07424479216588072,-0.0006743161262473046,1,0.3647496355829253,1
294,-0.26578638781268654,-0.23988527663360334,1,-0.324794489602972,1
295,-0.4183679243068881,-0.00023203489974136363,2,-0.4666240364311907,1
296,-0.07770846547239517,0.013668232219016781,2,0.5055760549090333,1
297,-0.3078698321561937,-0.3428104363447716,1,1.066767100346127,1
298,-0.16806081085466473,-0.005918507811960605,1,-1.0324610589408523,0
299,0.27840391042045126,0.0007788936179865014,1,-0.6296212754691892,1
300,-0.05640682390608739,0.00027342935912256887,1,-0.9534014505540415,0
301,-0.31354245761173133,-0.0004215839968153383,1,1.6357315425328984,1
302,0.08294627049116905,0.014363245574954686,2,-1.458408608240607,0
303,-0.3333189093720055,-0.0008006821909632877,2,-0.7061509074672769,0
304,-0.43875059072555417,0.0187860578400141,2,-0.529903696998684,1
305,-0.06716044420608198,0.0003366123914805604,1,-0.4094703053170191,0
306,-0.24572890392616867,0.0014739069739244084,1,1.0758294443133427,0
307,-0.281557356581616,0.002674384588726248,2,-0.3795941321175562,1
308,0.23592656404488405,0.002105737297504324,1,-0.01509254403458778,0
309,-0.3344665733811588,-0.002822539226419018,2,-1.1158690958264745,0
310,0.42623761884671074,-0.005160311423664706,1,2.607514160660752,1
311,0.09985363808836387,-0.002443441032271068,1,-0.6454956716791671,0
312,-0.1587849964306555,-0.00023203489974136363,1,-0.9210740664424006,0
313,-0.18981664403222945,-0.002064342838123119,1,0.41994891426845127,1
314,-0.35621595847538695,0.019481071195952004,2,-0.44733451422832854,0
315,-0.18110255249158982,0.0035589470417381297,1,0.12205710724788085,0
316,-0.013709218589723593,-0.019123761574780837,2,-1.0911172926067694,1
317,0.7765275746186259,-0.010783601303525953,2,0.5591464744296221,1
318,-0.16691985095568632,0.003874862203528088,2,-0.19475749964041872,1
319,0.1408210424784933,0.006086268336057792,1,0.29203305329755036,0
320,-0.248213416813075,-0.0009902312880372623,2,0.41039954700986564,1
321,-0.1026925410548858,-0.0032648204529249583,1,0.5760463598260633,1
322,-0.32542491920702177,-0.0048443962618747475,1,-0.19928336590144832,0
323,-0.25780703640329733,-0.3302370129055313,1,-1.247928531814305,1
324,-0.25749943438071676,-0.006108056909034579,2,1.2597157984664227,1
325,-0.3154662148277685,-0.0023802579999130766,2,0.10745476885597828,1
326,-0.4235473093170806,-0.00010566883502538048,2,0.6600821584797019,0
327,1.3354171701701565,0.0009052596827024844,1,-1.287207552496081,0
328,-0.19205557976876764,0.005643987109551851,1,0.3860930951508118,1
329,-0.21380868199338982,0.0034957640093801383,1,0.936594297765061,0
330,-0.3207205493242731,-0.01558551176273331,2,1.190900902254937,1
331,-0.31643952455999624,0.004443509494750012,2,-0.6230351190736338,0
332,-0.3527277255573406,0.001726639103356375,1,0.9082358958012681,0
333,-0.39226964837126577,0.0023584694269362903,2,0.661153484369816,1
334,-0.23945021553184703,0.003369397944664155,2,-0.642297316280737,0
335,0.27945551695284077,-0.0007374991586052961,2,-0.027415697893785913,0
336,-0.32895455261307904,-0.0004215839968153383,1,0.5086000432391387,1
337,0.4223093895832234,0.0005893445209125267,2,-0.19037286074347384,0
338,0.3446454119060843,-0.0035807356147149164,2,-0.8727383429385677,1
339,-0.2710048975167712,-0.0020011598057651275,2,-0.8971883402008324,0
340,0.7115379116179337,0.004443509494750012,1,1.0502373490563535,1
341,0.33242124930633343,0.002105737297504324,1,-0.19241167010918947,1
342,-0.21461969915752155,0.000968442715060476,2,0.5252898150209642,0
343,-0.15886665002714248,0.0049489737536139436,2,-1.1688814143067945,0
344,0.166454193508613,-0.0003584009644573467,2,-1.230923363657338,0
345,-0.38146601749551085,-0.0016852446439751694,2,-0.5199069847054716,1
346,2.850682569938382,0.34455777267781856,2,-0.04482445227191638,0
347,0.23758335164583652,0.0012654029671430366,2,-0.3968275827078358,1
348,0.40237368912948707,-0.005855324779602613,1,1.7173593531107874,1
349,-0.2989309490514709,-0.007498083620910394,1,-0.7070297817293896,1
350,1.0783741138727696,0.0003366123914805604,2,-0.684792933597199,1
351,-0.291021379179249,-0.008888110332786208,1,0.4646778240628341,1
352,0.027062372681435215,0.021376562166691752,1,-0.9198357908524563,0
353,-0.3248497027610228,-0.006423972070824536,1,-0.14591784618444903,1
354,-0.2898643180368801,-0.016596440280461176,2,0.49992902192388033,0
355,-0.30436032056313667,-0.15104993313826723,1,0.2639968761637687,1
356,0.29667960871404225,-0.002632990129345043,1,0.7501403372014414,1
357,-0.06733674239048403,0.0009052596827024844,2,-0.07412496656618298,0
358,-0.3040201177898045,0.0030534827828741975,2,0.6539990637375944,1
359,-0.261803150708853,0.00030502087530156466,2,-0.10450675600577289,0
360,-0.33208694615570206,0.0032430318799481716,2,-1.1662305527308054,1
361,0.009336582106747099,0.0006525275532705183,2,-1.1767916207089597,1
362,-0.37408070524597803,-0.01672280634517716,1,1.1119301122240741,1
363,-0.25931857144461823,-0.0002952179320993552,1,-0.6935754687839202,1
364,-0.3439467541170351,-0.005665775682528637,1,-0.06736402179173971,1
365,-0.25322967479732794,0.0020425542651463327,1,-0.7090962686675022,1
366,-0.22287681123910874,0.0013475409092084255,2,1.0291470803674638,1
367,-0.15610859616963343,-0.0030752713558509837,2,-0.6727833096024024,0
368,-0.24012691343059286,-0.0074349005885524025,1,-0.4461272041503401,1
369,0.7367179520390028,0.012025473377709,1,-0.6757487749063993,0
370,-0.05553122160135956,0.0007788936179865014,2,-0.7861098835866381,0
371,-0.1997284860175867,0.0011579918121344508,1,6.275939214566974,0
372,0.23637142490025395,-0.0004215839968153383,2,-0.8728123017527344,0
373,-0.16662029007232548,-0.023357024742766273,1,0.7957465311787856,0
374,-0.24085174437495105,-0.016596440280461176,1,0.21018831782158673,1
375,-0.23292778010492782,0.006023085303699801,2,0.2592250558129538,0
376,-0.09692732870861552,-0.04370196116203955,1,-0.6762761819121581,1
377,-0.23523560602593682,-0.0002952179320993552,2,0.46390193180758726,1
378,0.14860461869881386,0.015374174092682553,1,0.08558441760086682,1
379,-0.22074097845862709,-0.0016852446439751694,1,-0.19123493247070952,0
380,0.4885593778844244,0.001726639103356375,2,0.8956939528597015,1
381,-0.1806556718689395,-0.005855324779602613,2,0.4664842629931071,0
382,-0.3211178934949378,2.0697229690602657e-05,2,-0.4661910064663105,0
383,0.04510820628655326,-0.0016220616116171779,1,1.0777470399004931,1
384,-0.04459768081132385,-0.0005479500615313214,1,0.012074994770271276,0
385,-0.12268436828107669,0.0004629784561965436,2,-1.0836240671249668,0
386,-0.18539880611151152,0.0004629784561965436,1,0.7463338779448071,0
387,-0.2304562297620231,-0.26951811880950144,1,-0.16314877299286412,1
388,0.09053728608161374,-0.004212565938294832,2,-1.0891779865696087,0
389,-0.36065558712479223,0.003874862203528088,2,1.9473927978917682,1
390,0.4161678177845587,-0.0021907089028391025,2,-1.621247698750492,0
391,-0.29476209248982377,-0.03520384330988969,1,-0.38259597550827623,1
392,-0.3136416443054085,-0.0021907089028391025,1,0.0576204369753156,1
393,-0.3553553384819411,-0.016027792989239252,1,0.7234110117813541,1
394,-0.2670248180772775,0.0005893445209125267,2,-0.9869056126757372,0
395,-0.19110299872797185,-0.013753203824351556,2,0.026608952873368397,0
396,-0.30933365138082397,0.043680172589062774,2,0.9702578983765383,0
