,C1,C4,C5,C6,C3_impute,C7_impute,C5`,T1prime,T2prime,T3prime,T4prime,T5prime,S1prime,S2prime,S3prime,Y1,Y2
240,104.0,-0.01910244342436604,239858593.0,43500000.0,-5.35,4458.0,5.513990643678161,0.7224770642201835,0.05932674920016692,0.9201557935735151,1.384126984126984,0.05932674920016692,0.006537766031436918,0.01394491584365002,0.010815134232855753,1,0
241,140.0,0.04260324179750454,69387276.0,20000000.0,-0.09,48.063,3.4693638,0.7409420289855072,0.04660966631041444,0.8950837192732455,1.3496332518337408,0.04660966631041444,0.005759410996318727,0.011103194394964969,0.01187507421921387,0,1
242,100.0,-0.024071643443847882,19382880.0,6500000.0,0.58,58.015,2.9819815384615387,0.5778364116094987,0.055049801863553606,0.9118560565492128,1.730593607305936,0.055049801863553606,0.004605333618935418,0.007497054728499518,0.013387597729463425,1,0
243,78.0,0.006385606555695641,29016591.0,15407693.0,0.0,397.06,1.883253450078477,0.720164609053498,0.0414004914004914,0.8551597051597052,1.3885714285714286,0.0414004914004914,0.0029484029484029483,0.004484029484029484,0.0068796068796068794,0,0
244,100.0,0.06748534626612396,64393969.0,12500000.0,0.055,211.791,5.15151752,0.6573426573426573,0.04940233977619532,0.9072990844354019,1.5212765957446808,0.04940233977619532,0.005722278738555442,0.008329094608341811,0.01201678535096643,0,1
245,113.0,0.0009944971818087848,19869771.0,7033816.0,0.29,92.409,2.8248920642791906,0.6646706586826348,0.04183595036784891,0.8897551334138575,1.5045045045045045,0.04183595036784891,0.006258921708575821,0.009004062808828374,0.010651147468979905,0,1
246,83.0,-0.05328217125439354,206409349.0,35294118.0,0.19,617.977,5.848264829850685,0.5616224648985959,0.04770967318545741,0.9053025331408321,1.7805555555555554,0.04770967318545741,0.006037537734610842,0.007415671347945925,0.012075075469221683,1,0
247,38.0,-0.019194814550172485,14000000.0,8000000.0,0.0,False,1.75,0.6036269430051814,0.035192884076186794,0.8972251764478392,1.6566523605150214,0.035192884076186794,0.0047375036256405295,0.005607657352798994,0.009088272261432852,1,0
248,181.0,0.029860707346193956,24640360.0,7150000.0,-24.45,16.396,3.446204195804196,0.7030651340996169,0.05380513814832768,0.8923897237033447,1.422343324250681,0.05380513814832768,0.005392632089190499,0.008482792050412021,0.01054289869122637,0,1
249,59.0,0.027548650055080844,68889837.0,23529411.0,0.05,1565.406,2.9278181676540904,0.5245398773006135,0.06038487060384871,0.9039150630391506,1.9064327485380117,0.06038487060384871,0.0057067020570670205,0.011147976111479762,0.012342402123424022,0,1
250,188.0,0.045262646375410436,35877570.0,7500000.0,0.05,312.796,4.783676,0.5919661733615222,0.05457122608079376,0.8994409008583353,1.6892857142857143,0.05457122608079376,0.006614694070399244,0.00881959209386566,0.009685802031656036,1,0
251,73.0,0.04125354038757876,10636436.0,3950000.0,2.29,99.63,2.6927686075949366,0.6124721603563474,0.04145620890117221,0.9078433241208425,1.6327272727272728,0.04145620890117221,0.010292576003049652,0.007242923853997904,0.01000667111407605,0,1
252,76.0,-0.02469393686831301,24367432.0,5016722.0,-1.03,0.327,4.857241840389003,0.580952380952381,0.04558706599522926,0.8951762523191095,1.721311475409836,0.04558706599522926,0.0063609859528226875,0.00596342433077127,0.009673999469917838,1,0
253,127.0,0.039421514193675476,50000000.0,12000000.0,2.82,2260.728,4.166666666666667,0.5842293906810035,0.0498793242156074,0.8876374363100027,1.7116564417177915,0.0498793242156074,0.008313220702601234,0.014481094127111826,0.00951997854652722,1,0
254,73.0,0.038019996703800685,62863166.0,23500000.0,0.19,66.471,2.675028340425532,0.7059961315280464,0.052934621099554234,0.9118375433382863,1.4164383561643836,0.052934621099554234,0.003652798415056959,0.005386329866270431,0.0079247152055473,1,0
255,93.0,0.017658788652279187,28437885.0,7300000.0,-0.43,46.166,3.895600684931507,0.6333333333333333,0.04828895215765087,0.8604365544576564,1.5789473684210527,0.04828895215765087,0.004354379500921119,0.009434488918662423,0.012560710098810919,0,1
256,97.0,0.02312823138279143,18703086.0,5357143.0,0.13,438.135,3.491242626900197,0.7428571428571429,0.0460710944808232,0.8453383224197069,1.3461538461538463,0.0460710944808232,0.006158403492360461,0.006937948238228874,0.014109759900218273,1,0
257,127.0,-0.0010333903498208519,90388441.0,8333333.0,0.67,331.478,10.846613353864534,0.6809045226130653,0.05375053579082726,0.9055293613373339,1.4686346863468636,0.05375053579082726,0.005829404200600086,0.01191598799828547,0.012430347192456065,1,0
258,77.0,-0.03686673336937319,37614021.0,5000000.0,-0.04,41.98,7.5228042,0.5357142857142857,0.0567681822103356,0.9132947976878613,1.8666666666666667,0.0567681822103356,0.005952894487102062,0.013372444137693038,0.011301872142179276,1,0
259,76.0,-0.008501908788810792,13363175.0,5725000.0,-731.84,357.441,2.33417903930131,0.6024096385542169,0.04537052596202319,0.9020332717190388,1.66,0.04537052596202319,0.01058645605780541,0.008738027222315578,0.011930767938161653,0,1
260,70.0,0.004195599746942381,11723512.0,4600000.0,-1.7,0.999,2.5485895652173913,0.6509090909090909,0.05245460659045057,0.8915938130464022,1.5363128491620113,0.05245460659045057,0.007531943510423672,0.01304640215198386,0.009818426361802286,1,0
261,104.0,0.0502573584765036,25809078.0,6000000.0,-1.39,0.623,4.301513,0.720682302771855,0.05461665292662819,0.9128194558944766,1.3875739644970415,0.05461665292662819,0.004122011541632316,0.00989282769991756,0.013946139049189338,1,0
262,114.0,-0.05411991916838179,65578790.0,18750000.0,0.66,588.248,3.4975354666666667,0.6183745583038869,0.04652628924473585,0.8887908208296558,1.6171428571428572,0.04652628924473585,0.005610893960408523,0.012041356701550876,0.009834825368805951,1,0
263,93.0,-0.03722228311578906,15472676.0,6000000.0,0.3,323.794,2.5787793333333333,0.6347438752783965,0.03889830508474576,0.8933050847457628,1.575438596491228,0.03889830508474576,0.005508474576271186,0.009915254237288135,0.009491525423728813,1,0
264,112.0,-0.026448766740728977,271219643.0,19605052.0,0.77,1465.934,13.834171059581989,0.6694386694386695,0.050033454761727755,0.9027581592446658,1.4937888198757765,0.050033454761727755,0.005129730131588729,0.006467920600698833,0.01204371422199093,1,0
265,155.0,0.008862654741110487,637803328.0,35000000.0,-0.57,1610.43,18.22295222857143,0.6018376722817764,0.05713930811750823,0.9154710887522514,1.6615776081424936,0.05713930811750823,0.00689398174026458,0.007328737345506491,0.010558350413017824,0,1
266,108.0,-0.0063522437519568905,70375494.0,7500000.0,0.23,127.147,9.3833992,0.5230566534914362,0.05270389096504726,0.8937129039349307,1.9118387909319898,0.05270389096504726,0.004671356342053199,0.012530226423389756,0.009507584084414157,0,0
267,214.0,0.05204084997257084,18288454.0,7000000.0,0.0,False,2.6126362857142857,0.7296511627906976,0.055347871235721706,0.8872274143302181,1.3705179282868525,0.055347871235721706,0.006905503634475597,0.010643821391484943,0.011993769470404984,1,0
269,78.0,0.05699491838087051,9036432.0,4600000.0,0.18,189.426,1.9644417391304347,0.6723716381418093,0.041688244432936304,0.8981529432073192,1.4872727272727273,0.041688244432936304,0.005006041774555498,0.006732263076126359,0.009580528223718281,1,0
270,85.0,0.013148883711569307,16238296.0,3700000.0,-11.62,False,4.388728648648649,0.5707547169811321,0.0630744278248333,0.9012434672914038,1.7520661157024793,0.0630744278248333,0.004865741575058569,0.010632546404757614,0.018742115696521896,1,0
271,111.0,-0.023438007501532746,24592753.0,5400000.0,-12.34,False,4.554213518518519,0.5154639175257731,0.06813839949055402,0.9102101464657185,1.94,0.06813839949055402,0.006155805561451921,0.010613457864572278,0.022712799830184673,0,1
272,89.0,-0.014063666503357754,22060015.0,5000000.0,0.08,39.505,4.412003,0.5193370165745856,0.05768123097177651,0.9035629062782852,1.925531914893617,0.05768123097177651,0.0036205052250473132,0.014564305109849419,0.009215831481938616,1,0
273,202.0,0.04916280160245258,27846584.0,6666667.0,1.18,89.839,4.176987391150631,0.6494565217391305,0.05959855892949048,0.9180648481729284,1.5397489539748954,0.05959855892949048,0.00977869274318065,0.00761708697889861,0.010910962429233145,1,0
274,91.0,0.0020075989510756733,15619290.0,5000000.0,-0.24,24.018,3.123858,0.6470588235294118,0.055751971716072886,0.913879068080863,1.5454545454545454,0.055751971716072886,0.005711177590426979,0.011331701568307498,0.011694316018493337,0,1
275,78.0,-0.027255578755985905,515205100.0,126200000.0,2.83,30683.0,4.082449286846276,0.6348448687350835,0.04604869713797522,0.8772319521571977,1.5751879699248121,0.04604869713797522,0.0046134130713370355,0.024604869713797523,0.011362665527552327,0,1
276,267.0,-0.032710695501986374,10448290.0,1914000.0,0.68,89.734,5.458876698014629,0.6039215686274509,0.04288334038651432,0.875440823811539,1.655844155844156,0.04288334038651432,0.004231908590774439,0.00860488080124136,0.009310198899703767,0,0
277,109.0,-0.0038625301630184003,36429516.0,10937500.0,0.0,600.21,3.3306986057142858,0.48089171974522293,0.046583850931677016,0.8992576882290562,2.0794701986754967,0.046583850931677016,0.005453719133464627,0.011589153158612331,0.009165277988183609,0,1
278,89.0,-0.00860636833200647,9533764.0,3500000.0,-1.75,3.25,2.7239325714285716,0.4910394265232975,0.04933179343342683,0.8769180003299786,2.0364963503649633,0.04933179343342683,0.0028048176868503546,0.008249463784853984,0.01072430292031018,1,0
279,111.0,0.007191348327184309,30242850.0,9200000.0,0.0,False,3.2872663043478263,0.6012145748987854,0.048170634286627254,0.8952708100335517,1.6632996632996633,0.048170634286627254,0.0039143633168237735,0.00822815146189487,0.010784470362677745,0,1
280,93.0,0.036830796877746964,32241600.0,9375000.0,0.69,900.424,3.439104,0.5696517412935324,0.06573725450290017,0.9221532512465656,1.755458515283843,0.06573725450290017,0.006410908720871069,0.007835555103286863,0.008853159662155287,1,0
281,177.0,-0.04986259667304091,11221898.0,4375000.0,0.97,58.097,2.565005257142857,0.6291208791208791,0.04610951008645533,0.8979003705228489,1.5895196506550218,0.04610951008645533,0.006484149855907781,0.007307533964594483,0.010189378344997942,1,0
282,78.0,0.059454155167011566,27883985.0,4500000.0,0.52,61.671,6.1964411111111115,0.5364583333333334,0.0550098231827112,0.9098450120061122,1.8640776699029127,0.0550098231827112,0.005893909626719057,0.007421960270683257,0.012006112202575856,0,1
283,98.0,-0.01269239188194706,27028875.0,6425000.0,0.16,43.95,4.206828793774319,0.5303430079155673,0.04891846921797005,0.8784248474764281,1.8855721393034826,0.04891846921797005,0.005324459234608985,0.007875762617859123,0.011425402107598447,0,1
284,92.0,0.026883961460419603,20553932.0,6250000.0,-10.4,False,3.28862912,0.5447470817120622,0.05826645264847512,0.909951845906902,1.8357142857142856,0.05826645264847512,0.0040128410914927765,0.013804173354735152,0.014285714285714285,0,0
285,22.0,-0.061199507435685606,30559343.0,12000000.0,0.26,121.703,2.5466119166666665,0.5350194552529183,0.048348139353993534,0.8908994145822245,1.8690909090909091,0.048348139353993534,0.004298522127154378,0.008678920866254554,0.008310476112498464,1,0
287,104.0,-0.03995423330689589,15842042.0,5000000.0,-1.86,False,3.1684084,0.7443609022556391,0.05042192621521724,0.8876490689727317,1.3434343434343434,0.05042192621521724,0.003417253643908222,0.006834507287816444,0.012901876002510635,1,0
288,366.0,-0.010885933923670295,32406460.0,6750000.0,0.27,602.749,4.800957037037037,0.670863309352518,0.04237732878509577,0.84472579375492,1.4906166219839143,0.04237732878509577,0.003279979008134348,0.009643138283914983,0.005575964313828391,0,1
289,209.0,-0.022585781468139894,31669170.0,12500000.0,10.75,980.328,2.5335336,0.7,0.04986750180679354,0.873685055809845,1.4285714285714286,0.04986750180679354,0.004256002569661929,0.0065847586926844935,0.006905966433791055,1,0
290,115.0,-0.014905424266206998,57289549.0,18800000.0,0.42,856.763,3.0473164361702128,0.6862745098039216,0.050921930168693605,0.8508434680266771,1.457142857142857,0.050921930168693605,0.0043938799529227145,0.010513927030207924,0.009101608473911338,0,1
291,125.0,0.026883961460419603,320618692.0,88235000.0,1.53,7469.2,3.6336906216354055,0.6564673157162726,0.05276885100833683,0.8921335755204695,1.5233050847457628,0.05276885100833683,0.004191700433142378,0.00964091099622747,0.011457314517255833,1,0
292,79.0,0.009124591224158932,220454546.0,60227274.0,-1.43,11485.0,3.6603772901958007,0.6560077519379846,0.05834794118699245,0.8729653346689086,1.5243722304283605,0.05834794118699245,0.0067613494079347474,0.01645619432619039,0.010481880299073446,0,1
293,153.0,0.024642171573121607,16285960.0,5000000.0,-0.14,110.294,3.257192,0.7197452229299363,0.05284343069460213,0.8742904324491692,1.3893805309734513,0.05284343069460213,0.0030962947672618433,0.004954071627618949,0.008153576220456187,0,0
294,184.0,0.036866889518440776,31750000.0,12500000.0,-7.71,640.138,2.54,0.6711409395973155,0.05515257628814407,0.8934467233616809,1.49,0.05515257628814407,0.0050025012506253125,0.008254127063531767,0.013631815907953976,1,0
295,140.0,0.051895160794828976,12946132.0,4670000.0,0.22,177.218,2.772191006423983,0.5761589403973509,0.051885941165854536,0.9096733441617036,1.735632183908046,0.051885941165854536,0.00568489442338928,0.006587258617578054,0.015881609817722433,1,0
296,37.0,-0.03990318894493307,15733483.0,5000000.0,0.81,1.805,3.1466966,0.6842105263157895,0.06140350877192982,0.933779119930975,1.4615384615384615,0.06140350877192982,0.007981018119068163,0.007765314926660914,0.014955421340235836,0,1
297,94.0,-0.019999416118981355,33471939.0,5000000.0,-3.81,90.16,6.6943878,0.6292134831460674,0.061839956450734895,0.8826347305389222,1.5892857142857142,0.061839956450734895,0.003864997278170931,0.0110506260206859,0.011486118671747415,1,0
298,139.0,0.019074145624490203,5212000.0,2000000.0,0.36,65.093,2.606,0.7253886010362695,0.03191896024464832,0.8474770642201835,1.3785714285714286,0.03191896024464832,0.005925076452599388,0.007262996941896025,0.011850152905198776,0,0
299,454.0,-0.022858004861799515,23795676.0,6400000.0,-3.6,66.676,3.718074375,0.6045714285714285,0.05563030006523157,0.895955642530985,1.6540642722117203,0.05563030006523157,0.005789302022178734,0.019243313763861708,0.0179998369210698,0,1
300,116.0,0.050248012316791976,49284964.0,11000000.0,-0.5,140.699,4.480451272727273,0.7509433962264151,0.05541416011105969,0.9090313126638901,1.3316582914572865,0.05541416011105969,0.007018355699521826,0.008637976245565325,0.009524911306493907,1,0
301,132.0,0.039421514193675476,25429965.0,6636314.0,-0.63,25.429,3.831941195067021,0.6392572944297082,0.04583666933546837,0.9031224979983987,1.5643153526970954,0.04583666933546837,0.0040032025620496394,0.008807045636509208,0.011709367493995195,0,1
302,112.0,-0.05097464568124585,42133168.0,96500000.0,-0.04,42.674,0.43661313989637307,0.7148846960167715,0.046273546273546275,0.8950313950313951,1.3988269794721409,0.046273546273546275,0.004982254982254982,0.008394758394758395,0.012558012558012558,1,0
303,130.0,0.022092379851270345,21933633.0,6000000.0,-37.9,2.974,3.6556055,0.625,0.052968568102444706,0.9052386495925495,1.6,0.052968568102444706,0.005355064027939465,0.00710128055878929,0.010593713620488941,1,0
304,112.0,0.039048477802826755,5842736.0,2750000.0,0.03,8.784,2.1246312727272727,0.6982758620689655,0.05580812039504625,0.8872864085279825,1.4320987654320987,0.05580812039504625,0.0034488164289073523,0.0065841040915503996,0.010189684903589905,1,0
305,119.0,-0.06729617762554349,41767897.0,6000000.0,2.23,84.804,6.961316166666666,0.6282722513089005,0.055612244897959184,0.9172448979591836,1.5916666666666666,0.055612244897959184,0.006326530612244898,0.008061224489795918,0.012959183673469387,1,0
306,93.0,0.018783088263761943,17495610.0,5000000.0,-54.19,1.096,3.499122,0.5502008032128514,0.05807650611739198,0.9109493572866656,1.8175182481751824,0.05807650611739198,0.006194827319188478,0.008982499612823292,0.014557844200092922,1,0
307,155.0,0.07023428379468515,32239547.0,7500000.0,-0.87,136.136,4.298606266666667,0.6073717948717948,0.047407019381875325,0.8816788894709272,1.646437994722955,0.047407019381875325,0.0037977998952331065,0.0072682032477737035,0.00857778941854374,0,1
308,506.0,0.01545098227966197,79322687.0,10000000.0,0.19,79.556,7.9322687,0.7021276595744681,0.058974558468839956,0.9061697658134288,1.4242424242424243,0.058974558468839956,0.006146424959153505,0.006224227806737727,0.009725355948027698,1,0
309,98.0,0.019726890475323992,44014319.0,10590000.0,0.11,76.87,4.156215203021719,0.5844155844155844,0.04272678475577026,0.8453032742887815,1.711111111111111,0.04272678475577026,0.003972088030059044,0.003757380568974772,0.00880300590445518,0,1
310,121.0,-0.004257339854812438,16897388.0,5000000.0,0.0,False,3.3794776,0.6,0.05742280961604193,0.9099920246097756,1.6666666666666667,0.05742280961604193,0.007861456078386692,0.007861456078386692,0.016178648741027687,1,0
311,181.0,0.026413281152117093,58710175.0,7000000.0,2.34,92.83,8.387167857142858,0.6056338028169014,0.045177736864466786,0.8831610253505169,1.6511627906976745,0.045177736864466786,0.002974082991077751,0.007789264976632205,0.007364395977906812,0,1
312,147.0,-0.0928793314420471,14811809.0,5200000.0,-0.06,190.002,2.8484248076923078,0.674863387978142,0.05368289637952559,0.8945548833189283,1.4817813765182186,0.05368289637952559,0.00355325074426198,0.011524056467876692,0.00950734658599827,0,0
313,286.0,-0.001710114517104365,3693227.0,2625000.0,3.04,6.154,1.406943619047619,0.6966292134831461,0.04922279792746114,0.9066179934055582,1.435483870967742,0.04922279792746114,0.005534620819594913,0.006241168158266604,0.010009420631182289,1,0
314,124.0,-0.014063666503357754,42880267.0,9000000.0,0.12,96.385,4.764474111111111,0.5704845814977973,0.046800136892539354,0.9066563997262149,1.752895752895753,0.046800136892539354,0.005903490759753593,0.009240246406570842,0.010352498288843258,0,1
315,148.0,0.0502573584765036,24048849.0,6800000.0,0.3,58.852,3.5365954411764706,0.6324435318275154,0.05559040301082013,0.932570174063039,1.5811688311688312,0.05559040301082013,0.006821389368041399,0.011604202603104909,0.014583660028226439,0,1
316,106.0,-0.0063522437519568905,20270463.0,8695652.0,0.49,535.328,2.3311032916220658,0.532967032967033,0.048863460646358436,0.8916808411937529,1.8762886597938144,0.048863460646358436,0.009200556672336477,0.01399412401422607,0.010437606308953146,1,0
317,124.0,0.017209259248019117,74843124.0,30000000.0,0.4,213.459,2.4947708,0.6513157894736842,0.051767465237058136,0.9044228513988943,1.5353535353535352,0.051767465237058136,0.005361031998659742,0.011140894622214776,0.011475959122131011,0,1
318,157.0,0.06699643578439202,14690779.0,5000000.0,-0.38,115.813,2.9381558,0.5054945054945055,0.05685422295313051,0.8784212381064255,1.9782608695652173,0.05685422295313051,0.003993891695054623,0.008927522612475038,0.008340185598496417,0,1
319,75.0,-0.04314028032826046,94912889.0,16666667.0,-0.75,36.102,5.694773226104536,0.726998491704374,0.05908138911889338,0.9071647752179631,1.3755186721991701,0.05908138911889338,0.00969265988018119,0.007111197701037455,0.01894695825824363,1,0
320,105.0,-0.0063156046994000984,60493187.0,8350000.0,-0.32,21.083,7.244693053892216,0.6274900398406374,0.044753086419753084,0.859006734006734,1.5936507936507935,0.044753086419753084,0.0031565656565656565,0.005611672278338945,0.00968013468013468,0,1
321,119.0,0.04375023099197926,33217753.0,12500000.0,0.03,126.449,2.65742024,0.6497975708502024,0.0580754245387047,0.8885539954421818,1.5389408099688473,0.0580754245387047,0.002352422259795633,0.006542674410056605,0.008895096669852238,0,1
322,155.0,0.033730030956829714,29945227.0,7500000.0,-0.26,33.718,3.9926969333333333,0.6196473551637279,0.057068482178614335,0.9010812975570685,1.613821138211382,0.057068482178614335,0.0045054064877853425,0.008109731678013616,0.012715258309971967,1,0
323,168.0,0.0928958048742471,12397139.0,2800000.0,3.15,45.494,4.427549642857143,0.6177105831533477,0.045482645941888195,0.9006447054667491,1.618881118881119,0.045482645941888195,0.0024728428861609114,0.011127792987724101,0.010244634814095205,0,1
324,223.0,0.047434548648868174,30864195.0,19111213.0,0.63,205.509,1.614978337586421,0.6289978678038379,0.04598329299711141,0.8880474666250293,1.5898305084745763,0.04598329299711141,0.004528066203450699,0.009368412834725583,0.011866656257319072,0,0
325,196.0,-0.0215517750235283,48517110.0,17600000.0,-2.96,1040.367,2.756653977272727,0.6435185185185185,0.043640403078632074,0.8808220265016266,1.5539568345323742,0.043640403078632074,0.006903118305165437,0.00983892723954614,0.008410695866063635,1,0
326,88.0,0.013508915272795578,131853660.0,25000000.0,-1.64,1771.4,5.2741464,0.6519174041297935,0.054368712557929244,0.9118345201763309,1.5339366515837105,0.054368712557929244,0.006329829320673675,0.017633095964733808,0.013111789307109755,1,0
327,133.0,-0.08287206810309786,32359870.0,7150000.0,0.68,107.153,4.5258559440559445,0.6252821670428894,0.04751131221719457,0.8749564914723286,1.5992779783393503,0.04751131221719457,0.0060911938739993034,0.010355029585798817,0.010964148973198747,1,0
328,55.0,-0.02685481572551105,64813515.0,18000000.0,1.03,763.836,3.600750833333333,0.5145631067961165,0.045118467484456394,0.8732986052764241,1.9433962264150944,0.045118467484456394,0.005713325491514031,0.010166358595194085,0.01235086540077298,0,1
329,106.0,0.05849216094127141,23786838.0,9100000.0,-0.09,39.037,2.613938241758242,0.5759637188208617,0.05555555555555555,0.9224216059452601,1.736220472440945,0.05555555555555555,0.004531448250860975,0.0074315751314119995,0.012688055102410731,1,0
331,74.0,-0.017748889853808732,39133134.0,10000000.0,-0.45,False,3.9133134,0.5797665369649806,0.061542034370645614,0.923053104195696,1.7248322147651007,0.061542034370645614,0.005341384115188109,0.006967022758941012,0.01315993187799969,1,0
332,309.0,0.040619988496656566,15644291.0,2062500.0,-0.7,0.223,7.585110787878788,0.6392961876832844,0.055722568176937944,0.9283873738458235,1.5642201834862386,0.055722568176937944,0.00590508911316298,0.01277646553575263,0.010951256173502255,0,1
333,78.0,-0.015498481665338357,22775117.0,6000000.0,-52.2,141.866,3.7958528333333335,0.5170454545454546,0.04986149584487535,0.8717105263157895,1.934065934065934,0.04986149584487535,0.004414819944598338,0.006578947368421052,0.00796398891966759,1,0
334,84.0,-0.0011741145629854926,22807556.0,5000000.0,-0.9,1.933,4.5615112,0.5491071428571429,0.061011040092969204,0.916134030602363,1.8211382113821137,0.061011040092969204,0.0036800309897346505,0.0065853186132093745,0.015107495642068565,1,0
335,73.0,0.0009176316515647274,16694513.0,5000000.0,-0.31,46.301,3.3389026,0.6297968397291196,0.05686462046778541,0.8932266759412225,1.5878136200716846,0.05686462046778541,0.0045213459699156595,0.00852099817407182,0.011825058690548647,1,0
336,74.0,-0.017173041723842902,5296530.0,2500000.0,0.05,25.05,2.118612,0.48517520215633425,0.05432158377595365,0.9100676001931434,2.061111111111111,0.05432158377595365,0.006760019314340898,0.008087880251086432,0.013399323998068566,0,1
337,13.0,0.034906080221913875,190792868.0,47200000.0,0.21,508.099,4.042221779661017,0.8015665796344648,0.03497751445499322,0.8111928046255978,1.247557003257329,0.03497751445499322,0.004782639731601114,0.00656720679563138,0.007852095081733172,0,1
338,77.0,0.016630012089519853,29709114.0,10294118.0,0.96,1226.033,2.886028118193322,0.5867768595041323,0.047033759423139955,0.8896263520157326,1.704225352112676,0.047033759423139955,0.009587020648967551,0.012700753851196329,0.012618813503769257,1,0
339,84.0,0.04014120345032836,27415082.0,6000000.0,0.62,84.456,4.569180333333334,0.4842105263157895,0.051320009869232665,0.8941524796447077,2.0652173913043477,0.051320009869232665,0.005057981741919566,0.006291635825314582,0.014187021959042685,0,1
340,168.0,0.021412189133903532,16140403.0,4650000.0,-2.4,19.099,3.4710544086021504,0.550531914893617,0.07047996272134203,0.8985321528424977,1.816425120772947,0.07047996272134203,0.004659832246039142,0.007455731593662628,0.014911463187325256,1,0
341,195.0,0.014065941863343081,16591870.0,4800000.0,0.77,122.98,3.456639583333333,0.5695238095238095,0.04998811692941456,0.8804563099104808,1.7558528428093645,0.04998811692941456,0.003089598352214212,0.008001267527529114,0.009744117880060207,0,1
342,94.0,0.030329681116254243,12765000.0,4400000.0,0.34,59.021,2.901136363636364,0.5924855491329479,0.04573506722503857,0.8695173021820586,1.6878048780487804,0.04573506722503857,0.002975534494159136,0.0057306590257879654,0.014106237601939608,0,1
343,20.0,0.0038437446821914974,8595000.0,2100000.0,0.44,19.765,4.0928571428571425,0.65625,0.06335668595796527,0.8871966697126612,1.5238095238095237,0.06335668595796527,0.006193522184993401,0.008731850949334957,0.013402375875723424,1,0
344,86.0,-0.00125381499758911,24710985.0,4000000.0,0.6,261.275,6.17774625,0.5817757009345794,0.05647695530726257,0.8871333798882681,1.7188755020080322,0.05647695530726257,0.004800977653631285,0.006546787709497207,0.009689245810055865,0,0
345,78.0,0.002046754742247154,79433587.0,16000000.0,-0.05,64.343,4.9645991875,0.6682464454976303,0.04444598530023575,0.8536264041048398,1.49645390070922,0.04444598530023575,0.00422964914713632,0.010054084038274859,0.0114408542504507,0,1
346,177.0,0.028767031227218878,15272064.0,5500000.0,0.0,30.727,2.776738909090909,0.554,0.04838990426457789,0.9084421235857267,1.8050541516245486,0.04838990426457789,0.0053089643167972145,0.013141862489120975,0.012967798085291558,1,0
347,112.0,-0.017276777870284775,94498627.0,7840000.0,0.16,243.099,12.053396301020408,0.6227758007117438,0.057768083309878974,0.9157754010695187,1.6057142857142856,0.057768083309878974,0.008373205741626795,0.0053475935828877,0.010976639459611595,0,1
348,36.0,0.001083693052800594,86308363.0,15700000.0,-0.5,193.949,5.497347961783439,0.7363112391930836,0.04112188080016498,0.837162301505465,1.3581213307240705,0.04112188080016498,0.004578263559496804,0.008785316560115488,0.009032790266034233,1,0
349,537.0,-0.0072171868490296534,21383301.0,6666667.0,-0.25,51.723,3.2074949896252507,0.6780715396578538,0.04502784407319013,0.8665075576770087,1.474770642201835,0.04502784407319013,0.0037125430920180325,0.005727923627684964,0.00896313975072925,0,1
350,113.0,0.034906080221913875,125000000.0,17500000.0,0.77,242.004,7.142857142857143,0.6765188834154351,0.04658122071029304,0.8901812432951273,1.4781553398058251,0.04658122071029304,0.006323753599457964,0.011631189656145898,0.01451075602732765,1,0
351,164.0,-0.01910244342436604,85019231.0,15000000.0,0.4,146.047,5.667948733333334,0.7317073170731707,0.052242054854157595,0.9270352633870266,1.3666666666666667,0.052242054854157595,0.004527644754026992,0.012015672616456247,0.010970831519373095,1,0
352,101.0,-0.011441967183758967,27329554.0,7687362.0,0.22,89.415,3.5551277538380526,0.5451388888888888,0.05635134152548535,0.8870064713153494,1.8343949044585988,0.05635134152548535,0.0034174361957391114,0.003853704646258998,0.013015342107176616,0,0
353,103.0,0.006311125847511249,33209142.0,9900000.0,0.85,256.942,3.3544587878787877,0.6,0.04514279864878698,0.8879107380489303,1.6666666666666667,0.04514279864878698,0.002968574060804586,0.004606408025386427,0.008189169822909202,0,1
354,90.0,-0.039757110614729606,67516728.0,18200000.0,0.01,84.129,3.7097103296703295,0.662379421221865,0.040693439518282915,0.8536395862671782,1.5097087378640777,0.040693439518282915,0.004661778274170835,0.007381148934103822,0.008012431408731122,0,1
355,112.0,-0.02246402239096419,9734326.0,3500000.0,-0.2,16.454,2.781236,0.7370030581039755,0.050496773532725595,0.9192871043736557,1.3568464730290457,0.050496773532725595,0.006555362081327461,0.005428659223599304,0.010037898187032674,1,0
356,103.0,0.043563710607244475,350589263.0,23809524.0,54.6,691.754,14.72474892820201,0.6978723404255319,0.04403695214280753,0.886643050635549,1.4329268292682926,0.04403695214280753,0.004445370563311801,0.007779398485795652,0.01139126206848649,0,1
358,252.0,-0.06045497970471485,75017845.0,61520912.0,0.267,2937.628,1.2193877262417696,0.5247524752475248,0.06655405405405405,0.9141891891891892,1.9056603773584906,0.06655405405405405,0.006587837837837838,0.00920608108108108,0.010388513513513513,1,0
359,265.0,0.04752158094846331,92396254.0,14300000.0,-0.86,34.215,6.461276503496504,0.6799276672694394,0.06618575293056808,0.9177637511271416,1.4707446808510638,0.06618575293056808,0.008295761947700632,0.007694619777577397,0.016411181244364293,1,0
360,148.0,-0.0008063218195906665,18438284.0,5100000.0,-1.12,0.771,3.6153498039215686,0.6675257731958762,0.05358920974020096,0.8939078482846021,1.498069498069498,0.05358920974020096,0.004707160315017652,0.009052231375033946,0.009504842943785643,1,0
